icpsr2,year,alpha_st,anti_inst,policy,pos_affect,posAffPer,neg_affect,num_tweets,dist,congress,nominate_dim1,nominate_dim2,democrat,seniority,st,op_ideo,pid7,ideo5,white,hispanic,educ,faminc,unionmember,approval_pres,approval_rep,count,name,pop,college,ageless18,age65plus,poverty,black,white_acs,hispanic_acs,unemp_clf,armedforces,nilf,medinc,gini,foreignborn,Incumbent,Party,Biden,Trump20,Clinton,Trump16,Obama,Romney,dempvote20,dempvote16,dempvote12,namedem12016,votesdem12016,namedem22016,votesdem22016,namerep12016,votesrep12016,namerep22016,votesrep22016,totalvotes2016,namedem12018,votesdem12018,namedem22018,votesdem22018,namerep12018,votesrep12018,namerep22018,votesrep22018,totalvotes2018,namedem12020,votesdem12020,namedem22020,votesdem22020,namerep12020,votesrep12020,namerep22020,votesrep22020,totalvotes2020,demHvote2016,uncontested2016,demHvote2018,uncontested2018,demHvote2020,uncontested2020,incumbentD2016,incumbloseD2016,runoffD2016,PRIMARYD2016,GENERALD2016,wongeneralD2016,numcandsD2016,incumbentR2016,incumbloseR2016,runoffR2016,PRIMARYR2016,GENERALR2016,wongeneralR2016,numcandsR2016,incumbentD2018,incumbloseD2018,runoffD2018,PRIMARYD2018,GENERALD2018,wongeneralD2018,numcandsD2018,incumbentR2018,incumbloseR2018,runoffR2018,PRIMARYR2018,GENERALR2018,wongeneralR2018,numcandsR2018,incumbentD2020,incumbloseD2020,runoffD2020,PRIMARYD2020,GENERALD2020,wongeneralD2020,numcandsD2020,incumbentR2020,incumbloseR2020,runoffR2020,PRIMARYR2020,GENERALR2020,wongeneralR2020,numcandsR2020,primaryvote2016,primarychall2016,primaryvote2018,primarychall2018,primaryvote2020,primarychall2020,primvote,primchal,demHvote2016_2,demHvote2018_2,demHvote2020_2,dempvote16_2,trumpy,demHvote,dem_normal,economic,y1,y2,y3,y4,y5,y6,y7,affect
21937,2021,NJ,100,0.5207907294,8,0.005453306067,269,1467,3,117,-0.301,0.362,1,2,NJ,0.082307078,3.514578741,2.860471099,0.62036324,0.03492140309,0.5235618739,7.037389997,0.51488847,2.859364703,3.132755407,59,"Congressional District 3 (116th Congress), New Jersey",737334,0.2235909,0.20598264,0.19398536,0.06217942,0.12948813,0.79811323,0.085122891,0.055040721,0.013387058,0.36078435,0.39951,0.4391,0.085608423,Andy Kim,(D),49.2,49.4,45.2,51.4,51.8,47.2,0.4989858,0.46790889,0.52323234,FREDERICK JOHN LAVERGNE,127526,,,THOMAS MACARTHUR,194596,,,328060,ANDY KIM,153473,,,TOM MACARTHUR,149500,,,306875,ANDY KIM,229840,,,DAVID RICHTER,196327,,,431762,0.39589348,0,0.50655669,0,0.5393191,0,0,,,0.6279982473,0.3887276718,0,2,1,,,1,0.5931719807,1,1,0,,,1,0.5001156823,1,1,1,,,1,0.4871690428,0,1,1,,,1,0.5323303116,1,1,0,,,0.6114145276,0.4547111603,0,2,0.62799823,1,1,1,1,1,1,1,0.15673165,0.25659969,0.29086509,0.21893872,0.055323452,0.5393191,0.49670902,1.4774156,0,0,0,0,0,1,0,0.18882072
21723,2021,NJ,56,0.74040857,67,0.03338315894,227,2007,5,117,-0.15,0.233,1,3,NJ,0.17487504,4.06337007,3.05477521,0.90633345,0.03336783845,0.6264352521,8.591977869,0.4607091,2.264589128,2.571838604,53,"Congressional District 5 (116th Congress), New Jersey",736353,0.30000719,0.2198049,0.17471918,0.049473554,0.061872497,0.79442602,0.14049512,0.044212736,0.00023961219,0.33465573,0.48458999,0.46110001,0.20081945,Josh Gottheimer,(D),51.9,46.7,47.7,48.8,47.9,50.9,0.52636915,0.49430051,0.4848178,JOSHUA S GOTTHEIMER,172587,,,SCOTT GARRETT,157690,,,337701,JOSH GOTTHEIMER,169546,,,JOHN J MCCANN JR,128255,,,301823,JOSH GOTTHEIMER,225175,,,FRANK T PALLOTTA,193333,,,423636,0.52255231,0,0.56932652,0,0.53804231,0,0,,,1,0.5110645216,1,1,1,,,0.8219623892,0.466951534,0,3,1,,,1,0.5617398276,1,1,0,,,0.5304909068,0.4249344815,0,2,1,,,0.6648482696,0.5315294262,1,2,0,,,0.516742009,0.4563658424,0,4,1,1,1,1,0.66484827,2,0.66484827,2,0.27306092,0.32413268,0.28948954,0.244333,-0.0094827116,0.53804231,0.50182915,3.2220547,0,0,0,0,0,1,0,0.1464873
15454,2021,NJ,141,0.8567949342,33,0.01607403799,459,2053,6,117,-0.404,-0.169,1,17,NJ,0.26136124,3.920412901,3.125293144,0.56430459,0.03393137765,0.3646108245,7.542253601,0.40476671,2.608814494,2.548357182,50,"Congressional District 6 (116th Congress), New Jersey",733994,0.24055618,0.21655491,0.13708013,0.08991763,0.12063995,0.62827218,0.22146229,0.052251566,0.00040327405,0.35264406,0.39594001,0.44589999,0.28443828,Frank Pallone,(D),57.2,41.5,56.2,40.6,61.4,37.4,0.57953393,0.58057851,0.62145752,FRANK PALLONE JR,167895,,,BRENT SONNEK-SCHMELZ,91908,,,263435,FRANK PALLONE JR,140752,,,RICHARD J PEZZULLO,80443,,,221195,FRANK PALLONE JR,199648,,,CHRISTIAN ONUOHA,126760,,,326408,0.64623964,0,0.63632542,0,0.61165166,0,1,,,1,0.6373298916,1,1,0,,,1,0.3488830262,0,1,1,,,0.8623635501,0.6363254142,1,2,0,,,1,0.3636745858,0,1,1,,,0.7919823321,0.6116516752,1,3,,,,,,,,1,1,0.86236358,2,0.79198235,3,0.79198235,3,0.41762567,0.40491003,0.37411776,0.33707139,0.040879011,0.61165166,0.59385663,1.35164,0,0,0,0,0,1,0,0.2396493
21942,2021,NJ,125,0.7383333333,25,0.01388888889,489,1800,7,117,-0.271,0.119,1,2,NJ,0.15627268,4.138962685,3.136268161,0.85012305,0.06717860717,0.513771534,6.969474204,0.63504463,2.565763942,2.68023704,50,"Congressional District 7 (116th Congress), New Jersey",739089,0.30268875,0.22567107,0.15986572,0.046174411,0.05505291,0.78761691,0.12599565,0.043406103,0.00046972962,0.32069173,0.52269,0.46880001,0.19019495,Tom Malinowski,(D),54.2,44.3,48.6,47.5,46.3,52.5,0.55025381,0.50572318,0.46862349,PETER JACOB,148188,,,LEONARD LANCE,185850,,,343635,TOM MALINOWSKI,166985,,,LEONARD LANCE,150785,,,322742,TOM MALINOWSKI,219629,,,THOMAS H KEAN JR,214318,,,433947,0.44362617,0,0.52549011,0,0.50611943,0,0,,,1,0.4312366319,0,1,1,,,0.5390468766,0.5408354795,1,3,0,,,0.6679597774,0.5173946992,1,3,1,,,0.749106204,0.4671998067,0,3,1,,,1,0.5061387361,1,1,0,,,0.793938122,0.4938612639,0,3,1,3,0.66795975,3,1,1,1,1,0.19680418,0.27613986,0.25615689,0.25575593,-0.037099689,0.50611943,0.50820017,3.5846443,0,0,0,0,0,1,0,0.28555554
20542,2021,NJ,66,0.8130968622,18,0.02455661664,104,733,8,117,-0.405,0.098,1,9,NJ,-0.16734976,2.877981713,2.541845139,0.31618172,0.05003904829,0.5350388797,7.275126542,0.28508669,3.194432704,3.1849981,50,"Congressional District 8 (116th Congress), New Jersey",762459,0.2104118,0.21848257,0.1073356,0.15202391,0.12206427,0.56915981,0.54482275,0.054664146,0.00067817449,0.30280909,0.31794,0.50980002,0.44479901,Albio Sires,(D),71.8,27.2,75.7,21.5,78.3,20.8,0.72525251,0.77880657,0.79011101,ALBIO SIRES,134733,,,AGHA KHAN,32337,,,174889,ALBIO SIRES,119881,,,JOHN R MUNIZ,28725,,,153455,ALBIO SIRES,176758,,,JASON TODD MUSHNICK,58686,,,238773,0.80644637,0,0.80670363,0,0.75074327,0,1,,,0.8689934053,0.7703915055,1,2,0,,,1,0.1849001367,0,1,1,,,1,0.7812127334,1,1,0,,,1,0.1871884266,0,1,1,,,0.7033228895,0.7402763294,1,3,0,,,1,0.2457815582,0,1,0.8689934,2,1,1,0.70332289,3,0.70332289,3,0.65035576,0.65077072,0.56361544,0.60653967,0.011304438,0.75074327,0.76472336,-0.27978927,0,0,0,0,0,1,0,0.16643929
29741,2021,NJ,905,0.5946855029,19,0.006390850992,1993,2973,9,117,-0.367,-0.007,1,13,NJ,0.28237373,3.412148864,3.030779647,0.49613187,0.2160077232,0.4739640611,6.067274894,0.2688733,2.833527417,2.8210883,49,"Congressional District 9 (116th Congress), New Jersey",752451,0.22236872,0.22233607,0.14774251,0.13142118,0.11368182,0.60294157,0.38119027,0.042608779,0.00071297406,0.35445866,0.34876001,0.48280001,0.38287675,Bill Pascrell,(D),62.2,36.8,64.3,33.1,68.4,30.8,0.62828285,0.6601643,0.68951613,BILL PASCRELL JR,162642,,,HECTOR L CASTILLO,65376,,,233242,BILL PASCRELL JR,140832,,,ERIC P FISHER,57854,,,200416,BILL PASCRELL JR,203674,,,BILLY PREMPEH,98629,,,309542,0.7132858,0,0.70881695,0,0.67374122,0,1,,,1,0.6973100899,1,1,0,,,1,0.2802925717,0,1,1,,,0.856613873,0.7026983874,1,2,0,,,1,0.2886695673,0,1,1,,,0.8063434443,0.657985023,1,3,0,,,0.7417926964,0.3186288129,0,2,1,1,0.85661387,2,0.80634344,3,0.80634344,3,0.50877666,0.50242144,0.45392722,0.43581688,0.02935183,0.67374122,0.65932107,0.64457786,0,0,0,0,0,1,0,0.67675745
31103,2021,NJ,7,0.5028571429,25,0.02857142857,47,875,10,117,-0.52,-0.109,1,6,NJ,-0.15287985,2.620277844,2.573618032,0.1420068,0.0322909206,0.236627386,5.468525146,0.32256374,3.335369784,3.489180049,48,"Congressional District 10 (116th Congress), New Jersey",751853,0.19348444,0.23187113,0.12559903,0.1569203,0.53070217,0.28964305,0.20793293,0.088773459,0.00094584405,0.34425777,0.30656999,0.51289999,0.29714319,Donald Payne,(D),84.2,15,85.2,12.8,87.9,11.5,0.84879035,0.86938775,0.88430583,DONALD M PAYNE JR,190856,,,DAVID H PINCKNEY,26450,,,222771,DONALD M PAYNE JR,175253,,,AGHA KHAN,20191,,,200159,DONALD M PAYNE JR,241522,,,JENNIFER ZINONE,40298,,,290009,0.87828225,0,0.89669162,0,0.85700804,0,1,,,1,0.8567362897,1,1,0,,,1,0.1187317918,0,1,1,,,0.917354975,0.8755689227,1,2,0,,,1,0.1008748045,0,1,1,,,0.8845305742,0.832808637,1,3,0,,,1,0.1389543083,0,1,1,1,0.917355,2,0.8845306,3,0.8845306,3,0.77137971,0.80405587,0.7344628,0.75583506,0.014918089,0.85700804,0.86749464,-1.5673782,0,0,0,0,0,1,0,0.082285717
21964,2021,NJ,52,0.6620915033,45,0.02941176471,80,1530,11,117,-0.206,0.302,1,2,NJ,-0.031999052,3.505929441,2.696390112,0.66102856,0.03008980842,0.5461413056,8.858681865,0.29603899,2.708157752,3.190021492,61,"Congressional District 11 (116th Congress), New Jersey",735094,0.3210237,0.20889437,0.17929135,0.04034178,0.047293272,0.82070595,0.11590627,0.041503876,0.00016009733,0.3235245,0.53206003,0.44980001,0.18581842,Mikie Sherrill,(D),52.7,46,47.9,48.8,46.6,52.4,0.53394121,0.49534643,0.47070706,JOSEPH M WENZEL,130162,,,RODNEY P FRELINGHUYSEN,194299,,,334992,MIKIE SHERRILL,183684,,,JAY WEBBER,136322,,,323574,MIKIE SHERRILL,235163,,,ROSEMARY BECCHI,206013,,,441176,0.40116379,0,0.57400173,0,0.53303671,0,0,,,0.7044965271,0.3885525624,0,3,1,,,0.7623490013,0.5800108659,1,2,0,,,0.7744636087,0.5676723099,1,5,0,,,0.4003853377,0.4213008462,0,5,1,,,1,0.5330367019,1,1,0,,,1,0.4669632981,0,1,0.7044965,2,0.77446359,5,1,1,1,1,0.16093238,0.329478,0.28412813,0.24536808,-0.024639368,0.53303671,0.49999824,3.9354966,0,0,0,0,0,1,0,0.081699349
21538,2021,NJ,143,0.765408805,68,0.0427672956,395,1590,12,117,-0.617,-0.175,1,4,NJ,-0.057846401,2.878898025,2.479813015,0.52643543,0.03640700866,0.5113444892,7.510736504,0.32565576,3.376615156,3.114269093,69,"Congressional District 12 (116th Congress), New Jersey",748655,0.25222653,0.22168422,0.15724733,0.087816149,0.18601091,0.57538921,0.17915863,0.058866885,0.00014789127,0.34813538,0.40737,0.47279999,0.28188285,Bonnie Watson Coleman,(D),67.3,31.4,65,31.8,66.5,32.4,0.68186426,0.67148763,0.67239636,BONNIE WATSON COLEMAN,181430,,,STEVEN J UCCIO,92407,,,288634,BONNIE WATSON COLEMAN,173334,,,DARYL KIPNIS,79041,,,252375,BONNIE WATSON COLEMAN,230883,,,MARK RAZZOLI,114591,,,351725,0.66254741,0,0.68681127,0,0.6683079,0,1,,,0.936271196,0.6285815254,1,2,0,,,1,0.3201528579,0,1,1,,,1,0.6868112927,1,1,0,,,1,0.3131887073,0,1,1,,,0.8918585526,0.6564304499,1,2,0,,,1,0.3257971427,0,1,0.93627119,2,1,1,0.89185858,2,0.89185858,2,0.43896908,0.47170973,0.44663545,0.45089564,0.00090873241,0.6683079,0.6752494,1.3659005,0,0,0,0,0,1,0,0.29119498
21928,2021,NM,9,0.63878327,23,0.08745247148,12,263,1,117,-0.332,-0.233,1,2,NM,-0.053509403,3.461440185,2.847635749,0.47903946,0.05160250743,0.349465257,5.242751644,0.29984996,2.837413846,3.076884821,75,"Congressional District 1 (116th Congress), New Mexico",695715,0.18188673,0.21487679,0.16324213,0.15917869,0.03827573,0.7499091,0.50088757,0.058066621,0.0080812052,0.38634482,0.28729001,0.47999999,0.10225452,Melanie Stansbury,(D),60.2,37.4,51.6,35.1,55.3,39.6,0.61680329,0.59515572,0.58271867,MICHELLE LUJAN GRISHAM,181088,,,RICHARD GREGORY PRIEM,96879,,,277967,DEBRA A HAALAND,147336,,,JANICE E ARNOLD-JONES,90507,,,249162,DEBRA A HAALAND,186953,,,MICHELLE GARCIA HOLMES,134337,,,321290,0.65147305,0,0.61946744,0,0.58188242,0,1,,,1,0.6514730166,1,1,0,,,1,0.3485269834,0,1,0,,,0.4058895784,0.5913261252,1,6,0,,,1,0.3632455992,0,1,1,,,1,0.5818824115,1,1,0,,,0.4811645221,0.4181175885,0,3,1,1,0.40588957,6,1,1,1,1,0.42441714,0.38373992,0.33858714,0.35421032,-0.012437046,0.58188242,0.59822589,-0.93272001,0,0,0,0,0,1,0,0.13307984
22159,2021,NM,40,0.7077033837,63,0.04535637149,47,1389,1,117,-0.459,-0.214,1,1,NM,-0.053509403,3.461440185,2.847635749,0.47903946,0.05160250743,0.349465257,5.242751644,0.29984996,2.837413846,3.076884821,75,"Congressional District 1 (116th Congress), New Mexico",695715,0.18188673,0.21487679,0.16324213,0.15917869,0.03827573,0.7499091,0.50088757,0.058066621,0.0080812052,0.38634482,0.28729001,0.47999999,0.10225452,Melanie Stansbury,(D),60.2,37.4,51.6,35.1,55.3,39.6,0.61680329,0.59515572,0.58271867,MICHELLE LUJAN GRISHAM,181088,,,RICHARD GREGORY PRIEM,96879,,,277967,DEBRA A HAALAND,147336,,,JANICE E ARNOLD-JONES,90507,,,249162,DEBRA A HAALAND,186953,,,MICHELLE GARCIA HOLMES,134337,,,321290,0.65147305,0,0.61946744,0,0.58188242,0,1,,,1,0.6514730166,1,1,0,,,1,0.3485269834,0,1,0,,,0.4058895784,0.5913261252,1,6,0,,,1,0.3632455992,0,1,1,,,1,0.5818824115,1,1,0,,,0.4811645221,0.4181175885,0,3,1,1,0.40588957,6,1,1,1,1,0.42441714,0.38373992,0.33858714,0.35421032,-0.012437046,0.58188242,0.59822589,-0.93272001,0,0,0,0,0,1,0,0.079193667
22123,2021,NM,98,0.7309368192,39,0.04248366013,424,918,2,117,0.936,0.352,0,1,NM,0.2218336,4.340458546,3.318527047,0.55379784,0.1807248653,0.1935069376,4.785790238,0.24783504,2.068539773,3.052186088,70,"Congressional District 2 (116th Congress), New Mexico",700115,0.12517627,0.24819493,0.16799669,0.19652343,0.025050171,0.84104753,0.55321056,0.072207548,0.013474292,0.45172837,0.22731,0.47319999,0.11737357,Yvette Herrell,(R),43.1,54.9,39.9,50.1,44.9,51.7,0.43979591,0.44333333,0.46480331,MERRIE LEE SOULES,85232,,,STEVAN PEARCE,143515,,,228817,XOCHITL TORRES SMALL,101489,,,YVETTE HERRELL,97767,,,199256,XOCHITL TORRES SMALL,122546,,,YVETTE HERRELL,142283,,,264946,0.3726038,0,0.50933975,0,0.46273634,0,0,,,1,0.3724898063,0,1,1,,,1,0.6272042724,1,1,0,,,0.7261523505,0.5093397438,1,2,0,,,0.49,0.4906602562,0,4,1,,,1,0.4625319877,0,1,0,,,0.4460986221,0.5370264129,1,3,1,1,0.49000001,2,0.44609863,3,0.44609863,3,0.1388336,0.25942698,0.21412492,0.19654444,0.02146998,0.46273634,0.44931084,-2.7137079,0,0,0,0,0,1,0,0.50435728
22131,2021,NM,72,0.7493573265,78,0.0501285347,156,1556,3,117,-0.389,-0.196,1,1,NM,0.061610907,3.460971138,2.991132765,0.35601419,0.09973782403,0.3318122836,5.738533208,0.34832659,2.898576702,3.145745789,54,"Congressional District 3 (116th Congress), New Mexico",696624,0.15200666,0.23716955,0.17441259,0.17251775,0.023692839,0.65288162,0.40916047,0.070808917,0.0096757365,0.42614073,0.27033001,0.47670001,0.062945001,Teresa Leger Fernandez,(D),57.7,40.1,51.8,36.7,57.5,38.7,0.58997953,0.58531076,0.59771311,BEN RAY LUJAN,170612,,,MICHAEL H ROMERO,102730,,,273342,BEN R LUJAN,155201,,,JERALD STEVE MCFALL,76427,,,244893,TERESA LEGER FERNANDEZ,186282,,,ALEXIS M JOHNSON,131166,,,317448,0.62417048,0,0.67004418,0,0.58681107,0,1,,,1,0.6241704531,1,1,0,,,0.6203541758,0.3758295469,0,2,1,,,1,0.6337502501,1,1,0,,,1,0.3120832364,0,1,0,,,0.4279886075,0.5868110683,1,7,0,,,0.3674395834,0.4131889317,0,3,1,1,1,1,0.42798862,7,0.42798862,7,0.3895888,0.4489592,0.34434724,0.34258869,0.012402356,0.58681107,0.59100115,-1.8451315,0,0,0,0,0,1,0,0.1503856
20927,2021,NV,68,0.7535799523,47,0.02804295943,105,1676,1,117,-0.304,-0.215,1,6,NV,-0.15628041,3.131490733,2.842819859,0.54167783,0.07768949327,0.1915172679,4.842083924,0.25327668,3.062527415,3.117612231,74,"Congressional District 1 (116th Congress), Nevada",692355,0.11086472,0.22605889,0.13617726,0.19149281,0.13623214,0.51495546,0.46180934,0.078286156,0.00087254064,0.3651489,0.25468999,0.47580001,0.31635648,Dina Titus,(D),61.5,36.4,61.6,32.6,65.6,32.4,0.62819201,0.6539278,0.66938776,DINA TITUS,116537,,,MARY PERRY,54174,,,188352,DINA TITUS,100707,,,JOYCE BENTLEY,46978,,,152201,DINA TITUS,137868,,,JOYCE BENTLEY,74490,,,223213,0.68265665,0,0.68190408,0,0.6492244,0,1,,,0.8237225311,0.6187192066,1,3,0,,,0.2504596922,0.2876210499,0,6,1,,,0.7869111722,0.6616710797,1,2,0,,,0.5517595685,0.3086576304,0,2,1,,,0.8263683911,0.6176521977,1,3,0,,,0.3564565719,0.3337171222,0,4,0.82372254,3,0.78691119,2,0.82636839,3,0.82636839,3,0.46602011,0.46499318,0.42149231,0.42762157,0.015459955,0.6492244,0.6505025,-2.7570698,0,0,0,0,0,1,0,0.090692125
21196,2021,NV,1,0.6888888889,0,0,0,45,2,117,0.381,0.196,0,6,NV,0.31457424,4.170516208,3.394662115,0.60236698,0.05316859642,0.4354488183,6.383093295,0.34305978,2.283020699,2.726468581,75,"Congressional District 2 (116th Congress), Nevada",716367,0.1690122,0.219026,0.16956392,0.10420217,0.028363952,0.80399293,0.22678599,0.05231446,0.0039747753,0.35785949,0.33252001,0.44870001,0.12192772,Mark Amodei,(R),43.6,53.6,39.7,52,44.8,52.9,0.44855967,0.43293348,0.45854658,"H D ""CHIP"" EVANS",115722,,,MARK E AMODEI,182676,,,313336,CLINT KOBLE,120102,,,MARK E AMODEI,167435,,,287537,PATRICIA ACKERMAN,155780,,,MARK E AMODEI,216078,,,382673,0.38781092,0,0.41769233,0,0.41892335,0,0,,,0.4511724193,0.3693223887,0,3,1,,,,0.5830035489,1,0,0,,,0.2613130615,0.4176923318,0,6,1,,,0.7168901077,0.5823076682,1,4,0,,,0.4889839295,0.4070838549,0,7,1,,,0.8078920042,0.5646544177,1,3,1,0,0.7168901,4,0.80789202,3,0.80789202,3,0.1503973,0.17446688,0.17549677,0.1874314,0.025613099,0.41892335,0.44667992,0.10368541,0,0,0,0,0,1,0,0
21938,2021,NV,36,0.7204301075,40,0.02867383513,80,1395,3,117,-0.286,0.435,1,2,NV,-0.038019218,3.627666321,2.86959474,0.48242822,0.1057481013,0.2760792958,5.477110529,0.29161555,2.804070414,3.040377044,96,"Congressional District 3 (116th Congress), Nevada",811145,0.21349832,0.21732736,0.15949553,0.081106335,0.093084469,0.66446936,0.17913073,0.052016743,0.0022134611,0.34051889,0.37485999,0.45609999,0.18253087,Susie Lee,(D),49.1,48.9,46.5,47.5,49.5,48.7,0.50102043,0.49468085,0.50407332,JACKY ROSEN,146869,,,DANNY TARKANIAN,142926,,,310963,SUSIE LEE,148501,,,DANNY TARKANIAN,122566,,,286168,SUSIE LEE,203421,,,"DAN ""BIG DAN"" RODIMER",190975,,,417252,0.5068031,0,0.54783875,0,0.51577854,0,0,,,0.6218733602,0.4723037789,1,6,0,,,0.319832303,0.4596238138,0,7,0,,,0.6691093426,0.51892944,1,7,0,,,0.4413108874,0.4283008582,0,9,1,,,0.8277781515,0.4875255241,1,3,0,,,0.4981870059,0.4576970272,0,6,0.62187338,6,0.66910934,7,0.82777816,3,0.82777816,3,0.25684938,0.3001273,0.26602751,0.24470915,0.0093924701,0.51577854,0.49992487,1.0763874,0,0,0,0,0,1,0,0.086021505
21339,2021,NV,70,0.7327163854,70,0.03810560697,152,1837,4,117,-0.35,0.115,1,3,NV,0.2210781,3.761483234,3.168185428,0.58031309,0.02958618176,0.2381844177,5.694021198,0.33252522,2.444656458,2.703738583,91,"Congressional District 4 (116th Congress), Nevada",752515,0.14120471,0.25427002,0.14890601,0.12023282,0.17622373,0.63552219,0.29971761,0.066741168,0.015956622,0.39131203,0.31233999,0.4305,0.1625137,Steven Horsford,(D),50.9,47,49.5,44.6,54.4,43.7,0.51991826,0.52603614,0.55453616,RUBEN KIHUEN,128985,,,CRESENT HARDY,118328,,,265846,STEVEN A HORSFORD,121962,,,CRESENT HARDY,102748,,,234868,STEVEN HORSFORD,168457,,,JIM MARCHANT,152284,,,332469,0.52154559,0,0.54275286,0,0.52521193,0,0,,,0.3993529835,0.4851869127,1,8,1,,,0.7678659845,0.4450997946,0,3,0,,,0.6173778418,0.5192789141,1,6,0,,,0.4741143567,0.4374712605,0,6,1,,,0.7505914864,0.5066848338,1,6,0,,,0.3474809834,0.4580396969,0,8,0.399353,8,0.61737782,6,0.75059146,6,0.75059146,6,0.27200979,0.29458067,0.27584758,0.27671403,0.028500021,0.52521193,0.53349686,-0.89552289,0,0,0,0,0,1,0,0.12084921
21539,2021,NY,367,0.5690537084,56,0.0358056266,853,1564,1,117,0.397,-0.132,0,4,NY,-0.032624058,3.62427928,3.048183835,0.80515712,0.01006126499,0.2675855257,7.235149818,0.44775051,3.142195851,2.812325264,52,"Congressional District 1 (116th Congress), New York",716532,0.19343419,0.2064988,0.17740868,0.066048689,0.063699879,0.86266631,0.15421224,0.041943416,0.0014735328,0.3663826,0.43040001,0.44589999,0.1272267,Lee Zeldin,(R),47.3,51.5,42.2,54.5,49.6,49.1,0.47874495,0.43640125,0.5025329,ANNA E THRONE-HOLST,126635,,,LEE M ZELDIN,158409,,,341554,PERRY GERSHON,124213,,,LEE M ZELDIN,121562,,,270053,NANCY S GOROFF,160978,,,LEE M ZELDIN,180855,,,389014,0.44426474,0,0.50539315,0,0.47092587,0,0,,,0.512538565,0.3909815061,0,2,1,,,,0.4890827133,1,0,0,,,0.3553057554,0.4599578601,0,5,1,,,,0.4501412686,1,0,0,,,0.3602935279,0.4291419188,0,4,1,,,,0.4821308609,1,0,1,0,1,0,1,0,1,0,0.19737116,0.25542223,0.22177117,0.19044605,0.066131651,0.47092587,0.47255969,1.7806988,0,0,0,0,0,1,0,0.58120203
22117,2021,NY,41,0.7149817296,50,0.06090133983,214,821,2,117,0.291,0.051,0,1,NY,0.15288022,3.106744452,2.894957872,0.65302736,0.05692970349,0.4770588261,6.200438341,0.46360707,2.959873947,2.779550071,48,"Congressional District 2 (116th Congress), New York",711836,0.18516546,0.21814014,0.14831226,0.062372513,0.11262004,0.75762254,0.23808995,0.041163873,0.00093863875,0.32440618,0.40630001,0.4086,0.17686377,Andrew Garbarino,(R),47.4,51.4,43.9,53,51.6,47.2,0.47975707,0.45304438,0.52226722,DUWAYNE GREGORY,102270,,,PETER T KING,157571,,,317552,LIUBA GRECHEN SHIRLEY,108803,,,PETER T KING,112565,,,241217,JACKIE GORDON,144849,,,ANDREW R GARBARINO,158151,,,358617,0.39358684,0,0.49150285,0,0.47804952,0,0,,,,0.3495275039,0,0,,,,,,,,0,,,0.5727820844,0.4510585904,0,2,,,,,,,,0,,,0.7228265525,0.4321747926,0,2,0,,,0.6322917044,0.4718629443,1,2,,,,,0.63229167,2,0.63229167,2,0.15491061,0.24157505,0.22853135,0.20524922,0.069222838,0.47804952,0.4850229,1.6006954,0,0,0,0,0,1,0,0.32155907
21747,2021,NY,45,0.6618985696,38,0.04941482445,140,769,3,117,-0.219,0.086,1,3,NY,0.038298473,2.893230434,2.521354903,0.49583611,0.02097359151,0.4271527399,7.900361097,0.55541861,3.167433397,2.934507955,38,"Congressional District 3 (116th Congress), New York",727151,0.28276181,0.21230666,0.20096514,0.050675858,0.037619423,0.73926598,0.10667936,0.036398251,0.0008739201,0.37598094,0.50558001,0.48890001,0.22646327,Tom Suozzi,(D),54.7,44.3,51.6,45.5,50.8,48.2,0.55252528,0.53141093,0.51313132,THOMAS R SUOZZI,171775,,,JACK M MARTINS,133954,,,350966,THOMAS R SUOZZI,149937,,,DAN P DEBONO,98716,,,267062,THOMAS R SUOZZI,196056,,,GEORGE AD SANTOS,147461,,,398887,0.56185383,0,0.60299695,0,0.57073158,0,0,,,0.3510789952,0.5297544518,1,5,0,,,,0.4131144103,0,0,1,,,,0.5614314279,1,0,0,,,,0.3696370131,0,0,1,,,0.6637576632,0.5259280918,1,3,0,,,,0.3955700532,0,0,0.35107899,5,1,0,0.66375768,3,0.66375768,3,0.31567973,0.36360532,0.32573453,0.28239757,-0.018279612,0.57073158,0.53235584,3.441123,0,0,0,0,0,1,0,0.23146944
21540,2021,NY,45,0.7162790698,15,0.02325581395,85,645,4,117,-0.28,0.039,1,4,NY,0.070667878,3.478940229,2.873460857,0.78130388,0.03496260057,0.6469326256,8.531460988,0.32087064,2.656131458,2.915155121,45,"Congressional District 4 (116th Congress), New York",723357,0.23673452,0.21929282,0.16756733,0.057490285,0.16842858,0.64873224,0.21401189,0.040588569,0.00065145391,0.34297746,0.44001999,0.4382,0.22798286,Kathleen Rice,(D),55.6,43.4,53.4,43.8,56.3,42.8,0.56161618,0.54938269,0.56811303,KATHLEEN M RICE,181861,,,DAVID H GURFEIN,111246,,,343179,KATHLEEN M RICE,156728,,,AMEER N BENNO,90306,,,260206,KATHLEEN M RICE,199762,,,DOUGLAS L TUMAN,139559,,,385015,0.62045944,0,0.63443899,0,0.58871096,0,1,,,,0.5810255591,1,0,,,,,,,,1,,,,0.602322775,1,0,0,,,,0.3470557943,0,0,1,,,,0.5612679539,1,0,0,,,0.7064695968,0.3921165906,0,2,1,0,1,0,1,0,1,0,0.38496992,0.40251285,0.34658059,0.30182135,0.018730342,0.58871096,0.55970395,2.3646452,0,0,0,0,0,1,0,0.15503876
